Verkehrstage;Starthafen;Abfahrt;Schiff;Zielhafen;Ankunft;Verkehrsart;Bezeichnung;Rundfahrt;Kapazität;Sicht+buchbar;Handkasse;Automat;Spezial;Urlaubsservice;Kurbeitragskontrolle;Banderole ;Ein-Aussteiger
01.11.2017;NS;07:00:00;SP4;SP;07:40:00;1;Fahrplan 2017;0;1;1;1;1;;1;0;Banderole 1;0
02.11.2017;NS;06:15:00;SP4;SP;06:55:00;1;Fahrplan 2017;0;1;1;1;1;;1;0;Banderole 1;0
03.11.2017;NS;07:00:00;SP4;SP;07:40:00;1;Fahrplan 2017;0;1;1;1;1;;1;0;Banderole 1;0
06.11.2017;NS;09:15:00;SP4;SP;09:55:00;1;Fahrplan 2017;0;10;1;1;1;;1;0;Banderole 1;0
07.11.2017;NS;10:00:00;SP4;SP;10:40:00;1;Fahrplan 2017;0;10;1;1;1;;1;0;Banderole 1;0
08.11.2017;NS;10:45:00;SP4;SP;11:25:00;1;Fahrplan 2017;0;10;1;1;1;;1;0;Banderole 1;0
08.11.2017;NS;14:45:00;SP4;SP;15:25:00;1;Fahrplan 2017;0;10;1;1;1;;1;0;Banderole 1;0
09.11.2017;NS;11:30:00;SP4;SP;12:10:00;1;Fahrplan 2017;0;10;1;1;1;;1;0;Banderole 1;0
10.11.2017;NS;05:45:00;SP4;SP;06:25:00;1;Fahrplan 2017;0;10;1;1;1;;1;0;Banderole 1;0
13.11.2017;NS;06:45:00;SP4;SP;07:25:00;1;Fahrplan 2017;0;10;1;1;1;;1;0;Banderole 1;0
14.11.2017;NS;07:00:00;SP4;SP;07:40:00;1;Fahrplan 2017;0;10;1;1;1;;1;0;Banderole 1;0
