Verkehrstage;Starthafen;Abfahrt;Schiff;Zielhafen;Ankunft;Verkehrsart;Bezeichnung;Rundfahrt;Kapazität;Sicht+buchbar;Handkasse;Automat;Spezial;Urlaubsservice;Kurbeitragskontrolle;Banderole ;Ein-Aussteiger
30.05.2021;NS;12:40:00;SP2;SP+;14:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
30.05.2021;SP+;17:25:00;SP1;NS;18:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
01.06.2021;NS;14:00:00;SP2;SP+;15:30:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
01.06.2021;SP+;19:25:00;SP1;NS;20:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
06.06.2021;NS;10:30:00;SP4;SHD;12:30:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
12.06.2021;NS;11:00:00;SP2;SP+;12:30:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
12.06.2021;SP+;16:15:00;SP1;NS;16:55:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
13.06.2021;NS;11:45:00;SP4;SP+;13:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
13.06.2021;SP+;16:25:00;SP1;NS;17:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
13.06.2021;NS;11:45:00;SP4;SHD;13:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
18.06.2021;NS;13:30:00;SP1;SP+;15:00:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
18.06.2021;SP+;18:15:00;SP1;NS;18:55:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
18.06.2021;NS;13:30:00;SP1;SHD;16:00:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
23.06.2021;NS;11:30:00;SP4;SHD;13:30:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
26.06.2021;NS;10:45:00;SP2;SP+;12:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
26.06.2021;SP+;16:00:00;SP1;NS;16:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
27.06.2021;NS;11:45:00;SP4;SP+;13:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
27.06.2021;SP+;16:25:00;SP1;NS;17:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
27.06.2021;NS;11:45:00;SP4;SHD;13:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
29.06.2021;NS;13:00:00;SP2;SP+;14:30:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
29.06.2021;SP+;18:25:00;SP1;NS;19:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
30.06.2021;NS;13:45:00;SP2;WAT;17:45:00;4;Rund um Spiekeroog;1;1;0;1;1;;1;0;Banderole 1;0
01.07.2021;NS;13:45:00;SP2;SP+;15:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
01.07.2021;SP+;19:00:00;SP1;NS;19:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
07.07.2021;NS;11:15:00;SP4;SHD;13:15:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
09.07.2021;NS;13:00:00;SP4;SHD;15:00:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
10.07.2021;NS;10:15:00;SP2;SP+;11:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
10.07.2021;SP+;15:15:00;SP1;NS;15:55:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
11.07.2021;NS;10:45:00;SP2;SP+;12:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
11.07.2021;SP+;16:00:00;SP1;NS;16:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
13.07.2021;NS;12:00:00;SP2;SP+;13:30:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
13.07.2021;SP+;17:00:00;SP1;NS;17:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
14.07.2021;NS;12:45:00;SP2;WAT;16:45:00;4;Rund um Spiekeroog;1;1;0;1;1;;1;0;Banderole 1;0
15.07.2021;NS;13:15:00;SP2;SP+;14:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
15.07.2021;SP+;18:00:00;SP1;NS;18:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
17.07.2021;NS;14:45:00;SP2;SP+;16:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
17.07.2021;SP+;19:25:00;SP1;NS;20:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
