Verkehrstage;Starthafen;Abfahrt;Schiff;Zielhafen;Ankunft;Verkehrsart;Bezeichnung;Rundfahrt;Kapazität;Sicht+buchbar;Handkasse;Automat;Spezial;Urlaubsservice;Kurbeitragskontrolle;Banderole ;Ein-Aussteiger
14.08.2022;NS;11:40:00;SP2;SP+;13:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
14.08.2022;SP+;16:25:00;SP1;NS;17:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
11.08.2022;NS;09:40:00;SP2;SP+;11:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
11.08.2022;SP+;14:15:00;SP2;NS;14:55:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
05.08.2022;NS;13:45:00;SP4;SP+;15:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
05.08.2022;SP+;19:00:00;SP1;NS;19:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
05.08.2022;NS;13:45:00;SP4;SHD;16:15:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
03.08.2022;NS;13:25:00;SP2;SP+;14:55:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
03.08.2022;SP+;18:15:00;SP1;NS;18:55:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
02.08.2022;NS;12:40:00;SP2;WAT;16:40:00;4;Rund um Spiekeroog;1;1;0;1;1;;1;0;Banderole 1;0
31.07.2022;NS;11:40:00;SP2;SP+;13:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
31.07.2022;SP+;16:25:00;SP1;NS;17:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
29.07.2022;NS;10:40:00;SP2;SP+;12:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
29.07.2022;SP+;15:00:00;SP1;NS;15:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
27.07.2022;NS;09:40:00;SP2;SP+;11:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
27.07.2022;SP+;14:25:00;SP1;NS;15:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
24.07.2022;NS;09:45:00;SP4;SHD;11:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
21.07.2022;NS;14:00:00;SP1;SP+;15:30:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
21.07.2022;SP+;19:00:00;SP1;NS;19:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
21.07.2022;NS;14:00:00;SP1;SHD;16:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
19.07.2022;NS;14:00:00;SP2;SP+;15:30:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
19.07.2022;SP+;19:00:00;SP1;NS;19:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
18.07.2022;NS;13:15:00;SP2;WAT;17:15:00;4;Rund um Spiekeroog;1;1;0;1;1;;1;0;Banderole 1;0
17.07.2022;NS;12:40:00;SP2;SP+;14:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
17.07.2022;SP+;17:25:00;SP1;NS;18:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
15.07.2022;NS;11:00:00;SP2;SP+;12:30:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
15.07.2022;SP+;15:25:00;SP1;NS;16:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
12.07.2022;NS;11:15:00;SP4;SHD;13:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
12.07.2022;NS;11:15:00;SP4;SP+;12:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
12.07.2022;SP+;19:25:00;SP2;NS;20:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
10.07.2022;NS;09:00:00;SP4;SHD;11:30:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
10.07.2022;NS;09:00:00;SP4;SP+;10:30:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
10.07.2022;SP+;17:25:00;SP2;NS;18:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
06.07.2022;NS;14:15:00;SP2;SP+;15:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
06.07.2022;SP+;19:00:00;SP1;NS;19:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
04.07.2022;NS;12:40:00;SP2;SP+;14:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
04.07.2022;SP+;17:25:00;SP1;NS;18:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
03.07.2022;NS;12:15:00;SP2;WAT;16:15:00;4;Rund um Spiekeroog;1;1;0;1;1;;1;0;Banderole 1;0
01.07.2022;NS;11:15:00;SP2;SP+;12:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
01.07.2022;SP+;16:00:00;SP1;NS;16:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
29.06.2022;NS;10:10:00;SP2;SP+;11:40:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
29.06.2022;SP+;15:25:00;SP1;NS;16:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
26.06.2022;NS;11:15:00;SP4;SHD;13:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
26.06.2022;NS;11:15:00;SP4;SP+;12:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
26.06.2022;SP+;19:00:00;SP2;NS;19:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
19.06.2022;NS;13:40:00;SP2;SP+;15:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
19.06.2022;SP+;18:25:00;SP1;NS;19:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
16.06.2022;NS;11:10:00;SP2;SP+;12:40:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
16.06.2022;SP+;16:15:00;SP1;NS;16:55:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
14.06.2022;NS;09:40:00;SP2;SP+;11:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
14.06.2022;SP+;14:25:00;SP1;NS;15:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
11.06.2022;NS;10:00:00;SP4;SHD;12:30:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
11.06.2022;NS;10:00:00;SP4;SP+;11:30:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
11.06.2022;SP+;18:00:00;SP2;NS;18:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
06.06.2022;NS;13:40:00;SP2;SP+;15:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
06.06.2022;SP+;18:25:00;SP1;NS;19:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
05.06.2022;NS;13:00:00;SP2;SP+;14:30:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
05.06.2022;SP+;18:00:00;SP1;NS;18:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
03.06.2022;NS;12:25:00;SP2;SP+;13:55:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
03.06.2022;SP+;17:10:00;SP1;NS;17:50:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
31.05.2022;NS;13:45:00;SP4;SHD;15:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
29.05.2022;NS;09:40:00;SP2;SP+;11:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
29.05.2022;SP+;14:25:00;SP1;NS;15:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
27.05.2022;NS;11:00:00;SP4;SHD;13:30:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
27.05.2022;NS;11:00:00;SP4;SP+;12:30:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
27.05.2022;SP+;18:45:00;SP2;NS;19:25:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
21.05.2022;NS;13:15:00;SP4;SHD;15:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
21.05.2022;NS;13:15:00;SP4;SP+;14:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
21.05.2022;SP+;18:00:00;SP1;NS;18:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
15.05.2022;NS;09:30:00;SP4;SHD;12:00:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
15.05.2022;NS;09:30:00;SP4;SP+;11:00:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
15.05.2022;SP+;14:25:00;SP1;NS;15:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
07.05.2022;NS;13:15:00;SP4;SHD;15:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
07.05.2022;NS;13:15:00;SP4;SP+;14:45:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
07.05.2022;SP+;18:25:00;SP1;NS;19:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
01.05.2022;NS;10:45:00;SP4;SHD;13:15:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
01.05.2022;NS;10:45:00;SP4;SP+;12:15:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
01.05.2022;SP+;15:25:00;SP1;NS;16:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
28.04.2022;NS;11:45:00;SP4;SHD;13:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
21.04.2022;NS;13:10:00;SP2;SP+;14:40:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
21.04.2022;SP+;18:15:00;SP1;NS;18:55:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
19.04.2022;NS;12:00:00;SP2;SP+;13:30:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
19.04.2022;SP+;17:00:00;SP1;NS;17:40:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
17.04.2022;NS;10:40:00;SP2;SP+;12:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
17.04.2022;SP+;15:25:00;SP1;NS;16:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
15.04.2022;NS;09:40:00;SP2;SP+;11:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
15.04.2022;SP+;14:25:00;SP1;NS;15:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
13.04.2022;NS;10:45:00;SP4;SHD;12:45:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
08.04.2022;NS;12:30:00;SP1;SHD;15:00:00;4;Seehundbänkefahrt;1;1;0;1;1;;1;0;Banderole 1;0
08.04.2022;NS;12:30:00;SP1;SP+;14:00:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;1;;1;0;Banderole 1;0
08.04.2022;SP+;17:25:00;SP2;NS;18:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
05.04.2022;NS;12:40:00;SP2;SP+;14:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
05.04.2022;SP+;17:25:00;SP1;NS;18:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
03.04.2022;NS;11:40:00;SP2;SP+;13:10:00;4;Seehundsbänke mit Inselaufenthalt;0;1;0;1;0;;0;0;Banderole 1;0
03.04.2022;SP+;16:25:00;SP1;NS;17:05:00;4;Rückfahrt;0;1;0;1;1;;1;1;Banderole 1;0
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
